ссылаться_VERB	refer_NOUN
подписка_NOUN	subscription_NOUN
калао_NOUN	hornbill_ADV
мёр_NOUN	mre_ADV
ревизор_NOUN	auditor_NOUN
ханаан_NOUN	canaan_NOUN
розыгрыш_NOUN	prank_VERB
петтер_NOUN	petter_NOUN
розничный_ADJ	retailer_NOUN
дерьмо_NOUN	crap_VERB
склад_NOUN	warehouse_VERB
хаутно_ADJ	houten_ADV
чокто_NOUN	choctaw_VERB
ювеналия_NOUN	juvenal_ADJ
малец_NOUN	maltsefifth_ADJ
обязанность_NOUN	duty_NOUN
внедорожник_NOUN	suv_NOUN
король_NOUN	k_VERB
гутьеррес_NOUN	gutirrez_PROPN
чакрь_NOUN	chakri_NOUN
замена_NOUN	replace_NOUN
обезьяна_NOUN	ape_NOUN
автономия_NOUN	autonomy_NOUN
филипп_NOUN	philippe_NOUN
музыка_NOUN	music_NOUN
симон_NOUN	simonofifth_ADJ
парализовать_VERB	paralyze_VERB
трансперсональный_ADJ	transpersonal_ADJ
хакасский_ADJ	khaka_NOUN
предполагать_VERB	presum_VERB
шеллинг_NOUN	schell_VERB
аликант_NOUN	alicante_ADV
кэссидь_NOUN	cassidy_NOUN
шелк_NOUN	silk_VERB
фотография_NOUN	photo_NOUN
держать_VERB	keep_NOUN
кронпринц_NOUN	kronprinz_PROPN
непрерывно_ADV	continuous_ADJ
моравский_NOUN	moravian_ADJ
бег_NOUN	jogge_VERB
степанакерт_NOUN	stepanakert_VERB
печенье_NOUN	biscuit_NOUN
обучение_NOUN	teach_VERB
норвежец_NOUN	norwegian_NOUN
банкир_NOUN	banker_NOUN
изящно_ADV	gracefully_ADV
каноэ_NOUN	canoe_VERB
библейский_ADJ	biblical_ADJ
ласточка_NOUN	swallow_NOUN
сдать_VERB	surrender_NOUN
освобождение_NOUN	release_NOUN
смешивание_NOUN	blend_VERB
геометрический_ADJ	geometrical_ADJ
дверь_NOUN	door_NOUN
иностранный_ADJ	foreign_ADJ
стрела_NOUN	arrow_NOUN
аплодисменты_NOUN	cheer_VERB
патруля_VERB	patrol_NOUN
авария_NOUN	accidend_NOUN
колумбийский_ADJ	colombian_ADJ
прибор_NOUN	appliance_NOUN
радикально_ADV	radical_ADJ
отвлекать_VERB	distract_VERB
филлип_NOUN	philip_VERB
обеспечить_VERB	ensure_ADV
пресечение_NOUN	interdiction_NOUN
политизация_NOUN	politicization_NOUN
купить_VERB	purchase_VERB
лапша_NOUN	noodle_ADV
лысый_ADJ	bald_NOUN
ижорский_ADJ	ingrian_ADJ
беспристрастность_NOUN	impartiality_NOUN
авранш_NOUN	avranch_NOUN
аминт_NOUN	amynta_NOUN
сетка_NOUN	grid_NOUN
рубиня_NOUN	rubini_NOUN
европеец_NOUN	europeans_NOUN
ногайский_ADJ	nogai_NOUN
феминистка_NOUN	feminist_NOUN
участник_NOUN	participant_VERB
кристаллизация_NOUN	crystallization_NOUN
безупречный_ADJ	impeccable_ADJ
супермодель_NOUN	supermodel_ADJ
хомейня_NOUN	khomeini_NOUN
принц_NOUN	prince_NOUN
фонарь_NOUN	flashlight_ADV
умереть_VERB	dy_NOUN
вероятность_NOUN	probability_NOUN
огонь_NOUN	light_NOUN
благовещенск_NOUN	blagoveshchensk_VERB
прерогатива_NOUN	prerogative_ADJ
убивать_VERB	slay_NOUN
ггц_NOUN	ghz_PROPN
превзойти_VERB	surpass_NOUN
сарасат_NOUN	sarasate_VERB
мориссетт_NOUN	morissette_VERB
лишний_ADJ	superfluous_ADJ
причина_NOUN	cause_VERB
посадка_NOUN	land_VERB
обвинять_NOUN	defendant_NOUN
гражданство_NOUN	citizenship_VERB
частично_ADV	partial_ADJ
крема_NOUN	cream_NOUN
резко_ADV	drastically_ADV
прийти_VERB	come_VERB
угол_NOUN	angle_ADV
внимание_NOUN	focus_ADV
сионизм_NOUN	zionism_NOUN
хендрикс_NOUN	hendrix_NOUN
преподавать_VERB	tatch_NOUN
клясться_VERB	sworn_VERB
тучча_NOUN	tucci_NOUN
связать_VERB	bind_VERB
монна_NOUN	monnet_VERB
скачет_VERB	prance_VERB
ряд_NOUN	row_NOUN
поллка_NOUN	pollock_VERB
бесить_VERB	infuriat_VERB
пневматический_ADJ	pneumatic_ADJ
поручение_NOUN	errand_NOUN
груз_NOUN	good_NOUN
рекомендация_NOUN	recommendation_NOUN
заставка_NOUN	headpiece_NOUN
коллинз_NOUN	collin_NOUN
льв_NOUN	lion_NOUN
анук_NOUN	anouk_VERB
нахаль_ADV	nahal_ADJ
сила_NOUN	force_NOUN
солов_NOUN	warbler_NOUN
проституток_NOUN	prostitute_NOUN
зажим_NOUN	clamp_NOUN
снять_VERB	cut_VERB
оживление_NOUN	revitalize_VERB
майклс_NOUN	michael_NOUN
морган_NOUN	morgin_NOUN
этимология_NOUN	etymology_NOUN
проституток_NOUN	hooker_NOUN
приличный_ADJ	decent_ADJ
преамбула_NOUN	preamble_ADJ
подозрительно_ADV	suspicious_ADJ
рив_NOUN	reve_NOUN
пылать_NOUN	blaze_VERB
ипц_NOUN	cpi_NOUN
тренинг_NOUN	training_NOUN
здоровый_ADJ	healthy_ADJ
поход_NOUN	hike_VERB
клотно_NOUN	kloten_ADV
арахис_NOUN	peanut_NOUN
кровать_NOUN	bed_NOUN
рошфор_NOUN	rochefort_NOUN
тевес_NOUN	teve_NOUN
патть_NOUN	patty_NOUN
трагически_ADV	tragically_ADV
проступок_NOUN	misconduct_VERB
губка_NOUN	lip_NOUN
поуис_NOUN	powy_NOUN
ривас_NOUN	riva_NOUN
лицензия_NOUN	license_NOUN
мышка_NOUN	mouse_VERB
лидделла_NOUN	liddell_ADV
либерализация_NOUN	liberalization_NOUN
меньшинство_NOUN	minority_NOUN
стюард_NOUN	steward_ADV
ть_NOUN	teri_NOUN
ампула_NOUN	vial_NOUN
хаббард_NOUN	hubbard_ADV
эммет_NOUN	emmet_VERB
рублёв_NOUN	rublefifth_ADJ
харакат_NOUN	harakat_ADV
леон_NOUN	leonofifth_ADJ
погоныш_NOUN	crake_VERB
цанок_NOUN	tsankofifth_ADJ
прилагать_VERB	enclose_VERB
кодирование_NOUN	encod_VERB
фобий_NOUN	phobia_NOUN
галатасарай_NOUN	galatasaray_NOUN
вступить_VERB	join_VERB
извлечь_VERB	extract_VERB
фельетон_NOUN	lampoon_NOUN
идель_NOUN	idel_ADV
некролог_NOUN	obituary_ADV
издержка_NOUN	cost_NOUN
финансировать_NOUN	fund_VERB
роддик_NOUN	roddick_VERB
дубно_ADV	dubno_ADV
гвент_NOUN	ggo_ADJ
процветание_NOUN	prosperity_NOUN
председательствовать_VERB	preside_NOUN
паранормальный_ADJ	paranormal_ADJ
склонный_ADJ	incline_VERB
опыт_NOUN	experience_NOUN
прощать_VERB	forgive_VERB
раман_NOUN	raman_NOUN
играть_VERB	pla_VERB
роговский_ADJ	rogowski_NOUN
мелодие_NOUN	melody_NOUN
пряж_NOUN	yarn_VERB
чуан_NOUN	chuan_NOUN
аквинский_NOUN	aquina_NOUN
бенитес_NOUN	bentez_PROPN
нагорно_ADV	nagorno_ADV
новичок_NOUN	pledge_NOUN
половинка_NOUN	halve_NOUN
трапециевидный_ADJ	trapezoidal_ADJ
составитель_NOUN	preparer_NOUN
тысячелетие_NOUN	millennium_NOUN
селеша_NOUN	sele_NOUN
дико_ADV	eff_VERB
спортсмен_NOUN	athlete_VERB
гомесяц_NOUN	gmez_PROPN
камень_NOUN	rock_NOUN
шаша_NOUN	shashi_NOUN
уверенность_NOUN	confidence_NOUN
необоснованно_ADV	unreasonably_ADV
сборка_NOUN	assemble_VERB
николаеве_NOUN	mykolafourth_ADJ
билефельд_NOUN	bielefold_NOUN
сеть_NOUN	network_NOUN
знак_NOUN	sign_NOUN
сарай_NOUN	barn_VERB
египть_VERB	egypt_VERB
мсп_NOUN	sme_NOUN
литургический_ADJ	liturgical_ADJ
вариация_NOUN	variation_NOUN
лош_NOUN	loch_NOUN
настройка_NOUN	setting_NOUN
квартирмейстер_NOUN	quartermast_ADV
малрунь_NOUN	mulrooney_NOUN
насильственно_ADV	violently_ADV
уэсть_VERB	oeste_VERB
рубашка_NOUN	shirt_NOUN
спектр_NOUN	specter_NOUN
берно_ADJ	beren_ADV
телевизор_NOUN	television_NOUN
год_NOUN	year_NOUN
нейтрино_NOUN	neutrino_ADV
обмануть_VERB	foole_VERB
амля_NOUN	amel_ADV
чрезвычайно_ADV	extremely_ADV
парашют_NOUN	chute_NOUN
ахен_NOUN	aachen_ADV
раздражать_VERB	annoy_VERB
сурик_NOUN	surikofifth_ADJ
глутамат_NOUN	glutamate_VERB
брайс_NOUN	brice_NOUN
пляж_NOUN	beach_NOUN
жареный_ADJ	gril_VERB
миндовг_NOUN	mindaugas_NOUN
примечание_NOUN	note_VERB
ставрос_NOUN	stavro_NOUN
сюень_NOUN	syunik_VERB
пигментация_NOUN	pigmentation_NOUN
нянька_NOUN	babysitter_ADV
борисович_NOUN	borisovich_VERB
фигура_NOUN	figure_NOUN
макдермотт_NOUN	mcdermott_VERB
германский_ADJ	germanic_ADJ
овраг_NOUN	ravine_NOUN
лидер_NOUN	leader_NOUN
гражданин_NOUN	citizen_NOUN
барриос_NOUN	barrio_NOUN
труп_NOUN	corpse_NOUN
промышленно_ADV	industrialize_VERB
трусы_NOUN	underpant_NOUN
квадратура_NOUN	quadrature_NOUN
ткачук_NOUN	tkachuk_VERB
переводчик_NOUN	interpreter_ADV
флемстид_NOUN	flamsteed_ADV
товара_NOUN	item_NOUN
птерозавр_NOUN	pterosaur_NOUN
мефистофля_NOUN	mephistophele_NOUN
обманывать_VERB	deceive_VERB
престижный_ADJ	prestigious_ADJ
громоздкой_ADJ	unwieldy_ADV
афоризм_NOUN	aphorism_NOUN
уэллс_NOUN	well_NOUN
чередоваться_VERB	alternate_VERB
полоса_NOUN	band_NOUN
астероид_NOUN	asteroid_NOUN
сеченья_NOUN	szchenyi_NOUN
посредник_NOUN	intermediary_NOUN
хермон_NOUN	hermon_ADV
обратно_ADV	back_ADV
приемлемость_NOUN	acceptability_NOUN
характеристика_NOUN	characteristic_NOUN
товарищ_NOUN	comrade_NOUN
днепропетровск_NOUN	dnepropetrovsk_VERB
вальбка_NOUN	walbeck_VERB
врубель_NOUN	wrubel_ADV
фбр_NOUN	fbi_NOUN
дружеский_ADJ	friendly_ADJ
сфера_NOUN	sphere_NOUN
конфисковывать_VERB	confiscate_VERB
избегать_VERB	avoid_NOUN
яня_NOUN	yani_NOUN
мамочка_NOUN	mom_NOUN
заболевание_NOUN	disease_NOUN
приемлемый_ADJ	admissible_ADJ
сихотэ_NOUN	sikhote_VERB
смелость_NOUN	courage_NOUN
рутвно_NOUN	ruthve_ADV
допрос_NOUN	question_VERB
пенедо_NOUN	pened_NOUN
мейерс_NOUN	meyer_NOUN
реклама_NOUN	ad_NOUN
джонь_NOUN	joni_NOUN
люссак_NOUN	lussac_ADJ
силуэт_NOUN	silhouette_NOUN
отвечать_VERB	answer_NOUN
мантия_NOUN	mantle_NOUN
законопроект_NOUN	bill_NOUN
перспектива_NOUN	perspective_NOUN
полномочие_NOUN	authority_NOUN
увар_NOUN	uvarofifth_ADJ
мысленно_ADV	mentally_ADV
ходить_VERB	walk_NOUN
резистор_NOUN	resistor_NOUN
вывод_NOUN	finding_NOUN
капиталистический_ADJ	capitalist_NOUN
поть_VERB	poti_NOUN
кредит_NOUN	loan_NOUN
комета_NOUN	comet_VERB
эритроцит_NOUN	erythrocyte_NOUN
реинкарнация_NOUN	reincarnation_NOUN
бригада_NOUN	brigake_NOUN
вернуться_VERB	turn_VERB
выпить_VERB	drink_VERB
помолвить_VERB	engage_VERB
козань_NOUN	kozani_NOUN
пос_NOUN	pic_ADJ
вакцинация_NOUN	vaccination_NOUN
запись_NOUN	record_ADV
шютц_NOUN	schutz_PROPN
бодх_NOUN	bodhi_NOUN
посланник_NOUN	envoy_ADV
прайс_NOUN	price_NOUN
мотоциклист_NOUN	motorcyclist_NOUN
лаодик_NOUN	laodice_NOUN
минарет_NOUN	minaret_NOUN
специфика_NOUN	specificity_NOUN
резкость_NOUN	sharpness_NOUN
петёфь_NOUN	petfi_NOUN
близнец_NOUN	twins_NOUN
рапсодие_NOUN	rhapsody_NOUN
сарат_NOUN	saratofifth_ADJ
расхождение_NOUN	difference_NOUN
скудный_ADJ	scarce_ADV
нож_NOUN	knife_NOUN
адрес_NOUN	address_NOUN
чужой_ADJ	alien_ADV
розенбаум_NOUN	rosenbaum_NOUN
кассета_NOUN	cassette_VERB
прелесть_NOUN	adorable_ADJ
воздухоплавание_NOUN	balloon_VERB
подсознательно_ADV	subconsciously_ADV
яичник_NOUN	ovary_NOUN
вестгот_NOUN	visigoth_NOUN
озеро_NOUN	lake_VERB
благосостояние_NOUN	prosperity_NOUN
возбуждение_NOUN	excitement_NOUN
известность_NOUN	fome_NOUN
рифт_NOUN	riave_NOUN
психотерапевтор_NOUN	therapist_ADV
акция_NOUN	action_NOUN
приглашение_NOUN	invitation_NOUN
участие_NOUN	involvement_NOUN
торговый_ADJ	merchant_NOUN
фильтрация_NOUN	filter_VERB
океан_NOUN	ocean_NOUN
бедствие_NOUN	distress_NOUN
толкать_VERB	push_NOUN
мегапиксель_NOUN	megapixel_NOUN
сбербанк_NOUN	sberbank_VERB
тренировать_VERB	practice_VERB
заз_NOUN	zaz_PROPN
капельмейстер_NOUN	kapellmeist_NOUN
серьезный_ADJ	serious_ADJ
инфраструктура_NOUN	infrastructure_NOUN
сократ_NOUN	socrate_NOUN
взаимно_ADV	mutu_ADJ
историк_NOUN	historian_NOUN
спас_NOUN	spasofifth_ADJ
долголетие_NOUN	longevity_NOUN
корь_NOUN	measle_NOUN
маскировка_NOUN	cloak_VERB
издание_NOUN	edition_NOUN
угол_NOUN	corner_NOUN
стабильность_NOUN	stability_NOUN
типографский_ADJ	typographical_ADJ
каутский_ADJ	kautsky_ADV
изобретение_NOUN	invention_NOUN
рецензент_NOUN	reviewer_NOUN
разъяснение_NOUN	clarification_NOUN
бизнес_NOUN	business_NOUN
окружение_NOUN	surrounding_NOUN
крик_NOUN	shout_VERB
собирать_VERB	gather_NOUN
присяжный_ADJ	jury_NOUN
замок_NOUN	lock_VERB
отвратительно_ADV	revolt_VERB
замена_NOUN	replacement_NOUN
розенфельд_NOUN	rosenfold_NOUN
обновление_NOUN	update_VERB
капитолия_NOUN	capitol_VERB
трусость_NOUN	cowardice_NOUN
мухаммед_NOUN	mohame_VERB
саммер_NOUN	summer_NOUN
сказка_NOUN	tale_NOUN
шэньчжэнь_NOUN	shenzhen_ADV
клятва_NOUN	vow_NOUN
травма_NOUN	injury_ADV
презентация_NOUN	presentation_NOUN
лундгрен_NOUN	lundgren_ADV
упряжка_NOUN	sled_NOUN
иск_NOUN	sue_VERB
емкость_NOUN	capacity_NOUN
история_NOUN	history_NOUN
изучать_VERB	study_VERB
аннексия_NOUN	annexation_NOUN
значительно_ADV	significantly_ADV
перенаправление_NOUN	redirect_VERB
хеллба_NOUN	hellboy_ADV
применять_VERB	applie_VERB
волшебник_NOUN	wizard_NOUN
доброволец_NOUN	volunteer_NOUN
герика_NOUN	guericke_VERB
падр_NOUN	padre_NOUN
исчезать_VERB	disappear_NOUN
метрический_ADJ	metric_ADJ
контракт_NOUN	contract_VERB
указать_VERB	specify_NOUN
вечерня_NOUN	vesper_NOUN
бейкерсфилд_NOUN	bakersfiold_NOUN
неформальный_ADJ	informal_ADJ
монолог_NOUN	monologue_NOUN
эмполь_NOUN	empoli_NOUN
нильс_NOUN	niel_NOUN
камп_NOUN	kamp_VERB
шиваизм_NOUN	shaivism_NOUN
крестовск_NOUN	krestovsky_ADV
граффити_NOUN	graffiti_NOUN
квалификация_NOUN	qualification_NOUN
догматический_ADJ	dogmatic_ADJ
матилед_NOUN	mathilde_NOUN
выслать_VERB	expel_VERB
обязываться_VERB	undertake_NOUN
медресе_NOUN	madrasa_NOUN
завершение_NOUN	completion_NOUN
трение_NOUN	friction_NOUN
атрибут_NOUN	attribute_NOUN
этруск_NOUN	etruscan_NOUN
судака_NOUN	sudak_VERB
днепродзержинск_NOUN	dniprodzerzhynsk_VERB
ирма_NOUN	iww_VERB
годун_NOUN	godunofifth_ADJ
ранс_NOUN	rance_NOUN
зимние_NOUN	winter_ADV
снять_VERB	film_VERB
правосудие_NOUN	justice_NOUN
немного_ADV	slightly_ADV
обжаловать_VERB	appeal_ADJ
коллектив_NOUN	collective_ADJ
закуска_NOUN	snack_NOUN
бриджпорт_NOUN	bridgeport_NOUN
батарейка_NOUN	battery_NOUN
избиение_NOUN	beating_NOUN
микроклимат_NOUN	microclimate_VERB
футбол_NOUN	shirt_VERB
помехи_NOUN	interference_NOUN
дать_VERB	dali_NOUN
отслеживание_NOUN	track_VERB
апельсин_NOUN	orange_NOUN
вздор_NOUN	nonsense_VERB
предубеждение_NOUN	preconception_NOUN
экземпляр_NOUN	copy_NOUN
неуважение_NOUN	disrespectful_ADJ
ранча_NOUN	ranchi_NOUN
судьба_NOUN	destiny_NOUN
подшипник_NOUN	bearing_NOUN
недоброжелатель_NOUN	detractor_NOUN
парикмахерская_NOUN	barbershop_VERB
григория_NOUN	grigori_NOUN
подзаголовка_NOUN	subtitle_NOUN
пелла_NOUN	pellet_VERB
спортивный_ADJ	sporty_NOUN
расследование_NOUN	investigation_NOUN
неизбежно_ADV	inevitably_ADV
применимость_NOUN	applicability_NOUN
аннулирование_NOUN	revocation_NOUN
исмя_NOUN	ismight_ADV
собрание_NOUN	meetings_NOUN
сьюард_NOUN	seward_ADV
психиатрия_NOUN	psychiatry_NOUN
вежливость_NOUN	courtesy_ADV
обострение_NOUN	worsen_VERB
биби_NOUN	bibi_NOUN
парень_NOUN	boyfriend_NOUN
рот_NOUN	company_NOUN
полицейский_NOUN	police_NOUN
мм_NOUN	mmm_NOUN
бабочка_NOUN	butterfly_ADV
люкс_NOUN	luxury_NOUN
заверение_NOUN	assurance_NOUN
выдержка_NOUN	extract_NOUN
игнорировать_VERB	disregard_VERB
питомец_NOUN	pet_NOUN
счастливо_ADV	happily_ADV
экспонент_NOUN	exponent_ADJ
салль_NOUN	sally_ADV
законно_ADV	legally_ADV
ташкент_NOUN	tashkent_NOUN
фокси_NOUN	foxy_ADV
спор_NOUN	dispute_NOUN
андерсня_NOUN	andersen_ADV
паника_NOUN	panic_ADJ
коэна_NOUN	kohen_ADV
надежный_ADJ	reliable_ADJ
единство_NOUN	unity_NOUN
тревожный_ADJ	alar_VERB
водный_ADJ	aquatic_ADJ
пролетариат_NOUN	proletariat_NOUN
замок_NOUN	castle_NOUN
воздействие_NOUN	exposure_NOUN
интеллектуальный_ADJ	intellectual_ADJ
кол_NOUN	kol_VERB
чоу_NOUN	chow_VERB
филиал_NOUN	affiliate_NOUN
ризница_NOUN	vestry_NOUN
ширак_NOUN	chirac_NOUN
пространственно_ADV	spatially_ADV
патология_NOUN	pathology_NOUN
водород_NOUN	hydrogen_ADV
мюлуз_NOUN	mulhouse_VERB
переходить_VERB	turn_VERB
кокс_NOUN	ceak_VERB
различие_NOUN	distinction_NOUN
экстремист_NOUN	extremist_NOUN
расторжение_NOUN	avoidance_NOUN
яблонец_NOUN	jablonec_ADJ
клика_NOUN	click_NOUN
оценка_NOUN	rating_NOUN
маштоц_NOUN	mashtot_NOUN
