1.		aist_2012_c6bc0383ea448fcb7e5f45ac85a1afb2d12505ef	ru	Применение Онтологии при Синтезе Изображения по Тексту	http://legacy.aistconf.org/stuff/aist2012.pdf	TASK::Дистрибутивная_семантика(0.8309836983680725)|TASK::Морфологический_анализ(0.8243863582611084)|TASK::Построение_конкордансов(0.8214727640151978)|TASK::Автоматическое_реферирование(0.7756644487380981)|TASK::Синтаксический_анализ(0.7748113870620728)|TASK::Конечные_преобразователи(0.7497396469116211)|TASK::Языковые_модели(0.7393910884857178)|TASK::Тематическое_моделирование(0.738929271697998)|TASK::Извлечение_именованных_сущностей(0.7379180192947388)|TASK::Извлечение_ключевых_слов(0.7203729748725891)|TASK::Обработка_речи(0.7095963954925537)|TASK::Обнаружение_дубликатов(0.7025851011276245)
5	dialogue_2016_26cc181f8f467bde0690517f45d93ddafd8d9288	en	0.9806919693946838	An Opinion Word Lexicon and A Training Dataset for Russian Sentiment Analysis of Social Media	http://www.dialog-21.ru/media/3400/koltsovaoyuetal.pdf	TASK::Построение_конкордансов(0.8299887776374817)|TASK::Морфологический_анализ(0.7943910360336304)|TASK::Автоматическое_реферирование(0.7882399559020996)|TASK::Дистрибутивная_семантика(0.7551082372665405)|TASK::Тематическое_моделирование(0.7393769025802612)|TASK::Проверка_правописания(0.7096614241600037)
6	aist_2019_d6b02078db975995b1bd27b4d370c829357b9ed3	en	0.9801861047744751	Cross-Lingual Argumentation Mining For Russian Texts	https://link.springer.com/chapter/10.1007/978-3-030-37334-4_12	TASK::Построение_конкордансов(0.832957923412323)|TASK::Морфологический_анализ(0.8294628858566284)|TASK::Автоматическое_реферирование(0.7913795709609985)|TASK::Дистрибутивная_семантика(0.7822320461273193)|TASK::Синтаксический_анализ(0.7443920373916626)|TASK::Языковые_модели(0.7252188920974731)|TASK::Конечные_преобразователи(0.7233538031578064)|TASK::Тематическое_моделирование(0.7202972173690796)|TASK::Обработка_речи(0.718690037727356)|TASK::Проверка_правописания(0.7077779173851013)|TASK::Корпусы(0.7004134654998779)
7	aist_2014_b52e30d63f16b825c659b285e3410d02146ab8c5	en	0.9800302386283875	Single-sentence Readability Prediction in Russian	https://link.springer.com/chapter/10.1007/978-3-319-12580-0_9	TASK::Морфологический_анализ(0.8403108716011047)|TASK::Построение_конкордансов(0.8198373317718506)|TASK::Автоматическое_реферирование(0.8005195260047913)|TASK::Дистрибутивная_семантика(0.7974202036857605)|TASK::Синтаксический_анализ(0.7715838551521301)|TASK::Проверка_правописания(0.733009934425354)|TASK::Конечные_преобразователи(0.7330029010772705)|TASK::Обработка_речи(0.7237378358840942)|TASK::Тематическое_моделирование(0.7215041518211365)|TASK::Языковые_модели(0.7149145603179932)|TASK::Извлечение_ключевых_слов(0.7086365222930908)
8	dialogue_2019_fe9d842af150f4c9ba8eb8e30eb317066df2db02	en	0.9797545671463013	Assessing Theme Adherence In Student Thesis	http://www.dialog-21.ru/media/4633/tikhomirovmmplusetal-097.pdf	TASK::Построение_конкордансов(0.8201887607574463)|TASK::Морфологический_анализ(0.8023048639297485)|TASK::Автоматическое_реферирование(0.8005645275115967)|TASK::Дистрибутивная_семантика(0.7806457281112671)|TASK::Тематическое_моделирование(0.7478175163269043)|TASK::Конечные_преобразователи(0.7155817747116089)|TASK::Синтаксический_анализ(0.7072691917419434)
9	dialogue_2014_1efb721354d7a128a847c731577a3331b76569e5	en	0.9788616895675659	Associating Symptoms with Syndromes . Reliable Genre Annotation for a Large Russian Webcorpus	http://www.dialog-21.ru/digests/dialog2014/materials/pdf/SitchinavaDVKachinskayaIB.pdf	TASK::Построение_конкордансов(0.824734628200531)|TASK::Морфологический_анализ(0.8027692437171936)|TASK::Автоматическое_реферирование(0.7866541743278503)|TASK::Дистрибутивная_семантика(0.7602674961090088)|TASK::Тематическое_моделирование(0.7310755252838135)|TASK::Проверка_правописания(0.7038626670837402)
10	dialogue_2017_f07dc85a632c14105fc8bc099828c63044481275	en	0.978562593460083	Towards Building a Discourse-annotated Corpus of Russian	http://www.dialog-21.ru/media/3938/pisarevskayadetal.pdf	TASK::Построение_конкордансов(0.8376683592796326)|TASK::Морфологический_анализ(0.8108460903167725)|TASK::Автоматическое_реферирование(0.7846494317054749)|TASK::Дистрибутивная_семантика(0.7776593565940857)|TASK::Тематическое_моделирование(0.7295222878456116)|TASK::Синтаксический_анализ(0.7249400019645691)|TASK::Извлечение_именованных_сущностей(0.7127695083618164)|TASK::Конечные_преобразователи(0.7122273445129395)|TASK::Языковые_модели(0.7038848400115967)|TASK::Корпусы(0.7025362253189087)|TASK::Обработка_речи(0.7022183537483215)

34.		dialogue_2018_37e12e9856473293c99667fa95da1e72abb1aff6	en	Morphological Segmentation with Sequence to Sequence Neural Network	http://www.dialog-21.ru/media/4287/arefyevnv.pdf	TASK::Морфологический_анализ(0.8351399898529053)|TASK::Построение_конкордансов(0.8078064918518066)|TASK::Дистрибутивная_семантика(0.8014100193977356)|TASK::Автоматическое_реферирование(0.7857576608657837)|TASK::Конечные_преобразователи(0.7426806688308716)|TASK::Синтаксический_анализ(0.7398732304573059)|TASK::Языковые_модели(0.7130888104438782)|TASK::Проверка_правописания(0.709030032157898)|TASK::Тематическое_моделирование(0.7081273794174194)|TASK::Извлечение_ключевых_слов(0.7066689133644104)|TASK::Обработка_речи(0.7043212652206421)|TASK::Обнаружение_дубликатов(0.7018923759460449)
1	ainl_2019_79e0519d19e9fb8fad9598c872ac50824e8d4270	en	0.9919791221618652	Bi-Lstm Model For Morpheme Segmentation Of Russian Words	https://link.springer.com/chapter/10.1007/978-3-030-34518-1_11	TASK::Морфологический_анализ(0.8453279733657837)|TASK::Дистрибутивная_семантика(0.8075465559959412)|TASK::Построение_конкордансов(0.8036095499992371)|TASK::Автоматическое_реферирование(0.7760569453239441)|TASK::Синтаксический_анализ(0.7493352293968201)|TASK::Конечные_преобразователи(0.7475327253341675)|TASK::Языковые_модели(0.7269564867019653)|TASK::Обработка_речи(0.7138393521308899)|TASK::Тематическое_моделирование(0.7077114582061768)|TASK::Извлечение_именованных_сущностей(0.7069554328918457)|TASK::Извлечение_ключевых_слов(0.702747106552124)|TASK::Проверка_правописания(0.7013025283813477)
2	dialogue_2015_112a8b3e9753b3c36f6cadfba49d55a87a6e73aa	en	0.9907457828521729	Evaluating three corpus-based semantic similarity systems for Russian	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/ArefyevNVetal.pdf	TASK::Морфологический_анализ(0.8262852430343628)|TASK::Построение_конкордансов(0.8183470368385315)|TASK::Дистрибутивная_семантика(0.8057937026023865)|TASK::Автоматическое_реферирование(0.7737255096435547)|TASK::Синтаксический_анализ(0.7342731952667236)|TASK::Конечные_преобразователи(0.7250977754592896)|TASK::Тематическое_моделирование(0.7122805118560791)|TASK::Проверка_правописания(0.7106611728668213)|TASK::Языковые_модели(0.7062110304832458)|TASK::Извлечение_ключевых_слов(0.7035601139068604)
3	dialogue_2019_b85523b62f37e902a7c897bf5a942bbc2df49ca8	en	0.9907278418540955	Morphological Parsing Of Low‑Resource Languages	http://www.dialog-21.ru/media/4628/sorokinаа-163.pdf	TASK::Морфологический_анализ(0.8540142178535461)|TASK::Дистрибутивная_семантика(0.8171272277832031)|TASK::Построение_конкордансов(0.8056848049163818)|TASK::Автоматическое_реферирование(0.7804841995239258)|TASK::Синтаксический_анализ(0.7573723793029785)|TASK::Конечные_преобразователи(0.7538861036300659)|TASK::Языковые_модели(0.7223601341247559)|TASK::Тематическое_моделирование(0.7143956422805786)|TASK::Обработка_речи(0.7112516164779663)|TASK::Проверка_правописания(0.7104765176773071)|TASK::Обнаружение_дубликатов(0.708698034286499)|TASK::Извлечение_ключевых_слов(0.7084078788757324)|TASK::Извлечение_именованных_сущностей(0.7020988464355469)
4	dialogue_2019_9e8586d83095fc0bb44577c37c4b8661dc21bfd8	en	0.9902856349945068	Comparing Models Of Morpheme Analysis For Russian Words Based On Machine Learning	http://www.dialog-21.ru/media/4590/bolshakovaeiplussapinas-036.pdf	TASK::Морфологический_анализ(0.8575931787490845)|TASK::Построение_конкордансов(0.809425950050354)|TASK::Дистрибутивная_семантика(0.8071674108505249)|TASK::Автоматическое_реферирование(0.7709147930145264)|TASK::Синтаксический_анализ(0.7548389434814453)|TASK::Конечные_преобразователи(0.7385311722755432)|TASK::Обработка_речи(0.729995608329773)|TASK::Языковые_модели(0.7247573137283325)|TASK::Проверка_правописания(0.7133915424346924)|TASK::Извлечение_именованных_сущностей(0.7092289924621582)|TASK::Извлечение_ключевых_слов(0.7047377824783325)|TASK::Тематическое_моделирование(0.7004111409187317)
