1.		aist_2012_c6bc0383ea448fcb7e5f45ac85a1afb2d12505ef	ru	Применение Онтологии при Синтезе Изображения по Тексту	http://legacy.aistconf.org/stuff/aist2012.pdf	TASK::Дистрибутивная_семантика(0.7695256471633911)|TASK::Морфологический_анализ(0.7519286870956421)|TASK::Тематическое_моделирование(0.7376287579536438)|TASK::Синтаксический_анализ(0.7299620509147644)|TASK::Извлечение_именованных_сущностей(0.7231369614601135)|TASK::Cегментация_текста(0.7119397521018982)|TASK::Проверка_правописания(0.7049193978309631)
6	dialogue_2015_44f006b78cdf1e4c9fb8931f35171b3ffb122071	en	0.9866278171539307	Syntax-based sentiment analysis of tweets in Russian	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/AdaskinaYuVPanichevaPVPopovAM.pdf	TASK::Дистрибутивная_семантика(0.7710286974906921)|TASK::Морфологический_анализ(0.7707816362380981)|TASK::Проверка_правописания(0.7203879356384277)|TASK::Извлечение_именованных_сущностей(0.7108598947525024)|TASK::Анализ_тональности(0.7098039388656616)|TASK::Тематическое_моделирование(0.7042363882064819)
7	dialogue_2013_cfb80c5b79ac4637d17048039b0d1c1fc2d68a27	en	0.9847865700721741	Research of Lexical Approach and Machine Learning Methods for Sentiment Analysis	http://www.dialog-21.ru/media/1226/blinovpd.pdf	TASK::Морфологический_анализ(0.7615798115730286)|TASK::Дистрибутивная_семантика(0.7535008788108826)|TASK::Проверка_правописания(0.7211543917655945)|TASK::Анализ_тональности(0.7156707048416138)|TASK::Тематическое_моделирование(0.7114442586898804)|TASK::Cегментация_текста(0.702972412109375)
8	ainl_2019_899eb2289af7a98c714adf18b599091b09e7e578	en	0.9844443202018738	Sentiruscoll: Russian Collocation Lexicon For Sentiment Analysis	https://link.springer.com/chapter/10.1007/978-3-030-34518-1_2	TASK::Морфологический_анализ(0.7475425004959106)|TASK::Дистрибутивная_семантика(0.7341388463973999)|TASK::Проверка_правописания(0.7258672714233398)|TASK::Анализ_тональности(0.7068614959716797)
9	dialogue_2015_4434e2c19982536d0de29d52e83a5ce3f4bcbf68	en	0.9837783575057983	Deep recurrent neural networks for multiple language aspect-based sentiment analysis of user reviews	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/TarasovDS.pdf	TASK::Морфологический_анализ(0.7663507461547852)|TASK::Дистрибутивная_семантика(0.7579352855682373)|TASK::Проверка_правописания(0.7082200050354004)|TASK::Тематическое_моделирование(0.7077591419219971)
10	dialogue_2015_8c9584fe8a4ff9af01eac2a22e8a74e3679d5812	en	0.9834074378013611	A supervised approach for SentiRuEval task on sentiment analysis of tweets about telecom and financial companies	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/TutubalinaEVetal.pdf	TASK::Морфологический_анализ(0.7448041439056396)|TASK::Дистрибутивная_семантика(0.7332124710083008)|TASK::Проверка_правописания(0.7264606952667236)|TASK::Анализ_тональности(0.7138852477073669)|TASK::Извлечение_именованных_сущностей(0.7131033539772034)

29.		dialogue_2016_c1f6ca221c4c2c4b39b029a802f645d911d9dfd9	en	Multi-pronunciation Lexicon For Russian Automatic Speech Recognition (Pilot Study)	http://www.dialog-21.ru/media/3425/shirokovaaetal.pdf	TASK::Морфологический_анализ(0.7656396627426147)|TASK::Проверка_правописания(0.7448321580886841)|TASK::Дистрибутивная_семантика(0.7264771461486816)|TASK::Извлечение_именованных_сущностей(0.7152642011642456)
1	dialogue_2009_6bc8291ac11d9cd0a16a175a189cb728653ed08c	en	0.9846347570419312	Transcrbing, structuring and temporal analysis of fluent speech corpus for a unit selection tts system for Estonian	http://www.dialog-21.ru/media/1641/91.pdf	TASK::Морфологический_анализ(0.7773882150650024)|TASK::Дистрибутивная_семантика(0.7414970993995667)|TASK::Проверка_правописания(0.7276108264923096)|TASK::Извлечение_именованных_сущностей(0.7003976106643677)
2	dialogue_2001_021a9e82cfe5bf2040a88f58267471fca7a6366a	en	0.9831178188323975	Evaluation the Quality of Estonian Text-to-speech Synthesis and Diphone Corrector for the Tts System	http://www.dialog-21.ru/digest/2001/articles/mihkla/	TASK::Морфологический_анализ(0.775554895401001)|TASK::Проверка_правописания(0.7475713491439819)|TASK::Дистрибутивная_семантика(0.733991265296936)|TASK::Извлечение_именованных_сущностей(0.7057197690010071)
3	dialogue_2013_5c12b26c3a1dd1910bdd48b580cdac0038c23aaa	en	0.9812714457511902	Evaluation of Naturalness of Synthesized Speech with Different Prosodic Models	http://www.dialog-21.ru/media/1291/solomennikai.pdf	TASK::Морфологический_анализ(0.7568117380142212)|TASK::Дистрибутивная_семантика(0.7343934774398804)|TASK::Обработка_речи(0.7231724262237549)|TASK::Проверка_правописания(0.7141289710998535)|TASK::Извлечение_именованных_сущностей(0.7056514620780945)
4	ainl_2016_fe01f43405b33cea9236f97fb484594f9adce505	en	0.980567455291748	Speech Analysis and Synthesis Systems for the Tatar Language	http://ieeexplore.ieee.org/document/7891858/	TASK::Морфологический_анализ(0.7755604386329651)|TASK::Дистрибутивная_семантика(0.7547498941421509)|TASK::Проверка_правописания(0.7322791814804077)|TASK::Синтаксический_анализ(0.7283461689949036)|TASK::Извлечение_именованных_сущностей(0.7272268533706665)|TASK::Языковые_модели(0.716671347618103)|TASK::Cегментация_текста(0.7031744718551636)
5	ainl_2018_fdc265a678017c20e64f10429cf5f1b373f871db	en	0.9801497459411621	Lemmatization for Ancient Languages: Rules or Neural Networks?	https://link.springer.com/chapter/10.1007/978-3-030-01204-5_4	TASK::Морфологический_анализ(0.7833367586135864)|TASK::Проверка_правописания(0.7449327707290649)|TASK::Дистрибутивная_семантика(0.7386692762374878)|TASK::Извлечение_именованных_сущностей(0.7042713165283203)
6	ainl_2016_1427f443fcfdce2f6745cec5519954b092546a73	en	0.9783878326416016	A General Method Applicable to the Search for Anglicisms in Russian Social Network Texts	http://ieeexplore.ieee.org/document/7891854/	TASK::Проверка_правописания(0.7619034647941589)|TASK::Морфологический_анализ(0.7605084776878357)|TASK::Дистрибутивная_семантика(0.7341357469558716)|TASK::Извлечение_именованных_сущностей(0.7008387446403503)
7	dialogue_2012_84593f5527caa1d4cba42770a67b6f639a3dbe3d	en	0.978256106376648	Russian intonation corpus: a preliminary report	http://www.dialog-21.ru/media/1312/120.pdf	TASK::Морфологический_анализ(0.7606871128082275)|TASK::Дистрибутивная_семантика(0.7301025986671448)|TASK::Проверка_правописания(0.7299853563308716)|TASK::Извлечение_именованных_сущностей(0.7071845531463623)
8	dialogue_2016_9c03daad12b268dbbdd4c91fc827191efa016e0f	en	0.9781586527824402	Automatic Spelling Correction For Russian Social Media Texts	http://www.dialog-21.ru/media/3429/sorokinaashavrinato.pdf	TASK::Морфологический_анализ(0.7648988962173462)|TASK::Проверка_правописания(0.7618367671966553)|TASK::Дистрибутивная_семантика(0.7356088161468506)|TASK::Извлечение_именованных_сущностей(0.7003830671310425)
9	dialogue_2014_b77010aa93d5aeb36a94cb046a33eb4a2a60ddd8	en	0.9775840044021606	Why Standard Orthography? Building the Ustya River Basin Corpus , an Online Corpus of a Russian Dialect	http://www.dialog-21.ru/digests/dialog2014/materials/pdf/WaldenfelsR.pdf	TASK::Морфологический_анализ(0.7558753490447998)|TASK::Проверка_правописания(0.751002311706543)|TASK::Дистрибутивная_семантика(0.7117555141448975)
10	dialogue_2016_dc118c8dd5150205dedb176284e5191a69161ae1	en	0.9773320555686951	Grammatical Dictionary Generation Using Machine Learning Methods	http://www.dialog-21.ru/media/3414/mazurovam.pdf	TASK::Морфологический_анализ(0.7825591564178467)|TASK::Дистрибутивная_семантика(0.7588523030281067)|TASK::Проверка_правописания(0.7434768676757812)|TASK::Синтаксический_анализ(0.7080475091934204)|TASK::Извлечение_именованных_сущностей(0.7004896402359009)

30.		dialogue_2016_1ca08ad514b70f52f4475f72894dfe8321054580	en	The Beginning of a Beautiful Friendship: Rule-based and Statistical Analysis of Middle Russian	http://www.dialog-21.ru/media/3384/berdi%C4%8Devskisaetal.pdf	TASK::Морфологический_анализ(0.7681328058242798)|TASK::Проверка_правописания(0.761885404586792)|TASK::Дистрибутивная_семантика(0.7234655022621155)
1	aist_2016_50e90213fe47c4527e82fbdb0849255f365bd7fb	en	0.98885577917099	Morphological Analysis for Russian: Integration and Comparison of Taggers	https://link.springer.com/chapter/10.1007/978-3-319-52920-2_16	TASK::Морфологический_анализ(0.7799782156944275)|TASK::Проверка_правописания(0.756757378578186)|TASK::Дистрибутивная_семантика(0.7348476648330688)
2	dialogue_2011_64a6e5fca2c52210d927131af2cbf8962ce3d016	en	0.988396167755127	The Proper Place of Men and Machines in Language Technology. Processing Russian Without any Linguistic Knowledge	http://www.dialog-21.ru/media/1459/58.pdf	TASK::Морфологический_анализ(0.7735015153884888)|TASK::Дистрибутивная_семантика(0.7505801916122437)|TASK::Проверка_правописания(0.7480612993240356)|TASK::Извлечение_именованных_сущностей(0.7037304639816284)|TASK::Синтаксический_анализ(0.7034273147583008)
3	dialogue_2013_6b5edb088d7188e47b2f957abb08fa2ece0e86c7	en	0.986553430557251	Unsupervised learning of part-of-speech disambiguation rules	http://www.dialog-21.ru/media/1283/protopopovaev.pdf	TASK::Морфологический_анализ(0.7601184844970703)|TASK::Проверка_правописания(0.7431431412696838)|TASK::Дистрибутивная_семантика(0.7259278893470764)|TASK::Извлечение_именованных_сущностей(0.7005415558815002)
4	dialogue_2017_5b4d5ac24c70c29003065b717451cfbc995d09c3	en	0.9862868785858154	Morphorueval-2017: an Evaluation Track for the Automatic Morphological Analysis Methods for Russian	http://www.dialog-21.ru/media/3951/sorokinaetal.pdf	TASK::Морфологический_анализ(0.7776706218719482)|TASK::Дистрибутивная_семантика(0.744280993938446)|TASK::Проверка_правописания(0.738353967666626)|TASK::Извлечение_именованных_сущностей(0.702272891998291)
5	ainl_2017_008141633713e94b23d4b59aae97a229364e6df7	en	0.9857187271118164	A Close Look at Russian Morphological Parsers: which One is the Best?	https://link.springer.com/chapter/10.1007/978-3-319-71746-3_12	TASK::Морфологический_анализ(0.7911015748977661)|TASK::Проверка_правописания(0.7530524134635925)|TASK::Дистрибутивная_семантика(0.7528623342514038)|TASK::Синтаксический_анализ(0.7130764126777649)
6	dialogue_2016_9c03daad12b268dbbdd4c91fc827191efa016e0f	en	0.9853781461715698	Automatic Spelling Correction For Russian Social Media Texts	http://www.dialog-21.ru/media/3429/sorokinaashavrinato.pdf	TASK::Морфологический_анализ(0.7648988962173462)|TASK::Проверка_правописания(0.7618367671966553)|TASK::Дистрибутивная_семантика(0.7356088161468506)|TASK::Извлечение_именованных_сущностей(0.7003830671310425)
